affiliation	freq	lat	lng
Shenyang Institute of Chemical Technology,Shenyang 110142,China)	273	41.74342	123.233549
Shenyang Institute of Engineering	1445	41.916124	123.4145659
Shenyang Jian Zhu University	114	41.74381899999999	123.515164
Shenyang Jianzhu University	3115	41.74381899999999	123.515164
Shenyang Ligong University	2644	41.72732	123.490947
Shenyang Medical College	1417	41.887164	123.405414
Shenyang Neusoft Medical Systems Co., Ltd. (Shenyang, CN)	144	41.703683	123.431867
Shenyang Normal University	3768	41.90428600000001	123.420323
Shenyang Pharmaceutical University	12786	41.769212	123.4461619
Shenyang Polytechnic College,Shenyang 110045,China)	126	41.8704379	123.4954243
Shenyang University	2961	41.82558299999999	123.46029
Shenyang University of Chemical Technology	2387	41.74342	123.233549
Shenyang University of Technology	6042	41.731583	123.2492621
Shenzhen China Star Optoelectronics Technology Co. Ltd. (Shenzhen, Guangdong, CN)	314	22.7454765	113.9162074
Shenzhen China Star Optoelectronics Technology Co., Ltd (Shenzhen, Guangdong, CN)	257	22.7454765	113.9162074
Shenzhen China Star Optoelectronics Technology Co., Ltd, Guangdong, China	106	22.7454765	113.9162074
Shenzhen China Star Optoelectronics Technology Co., Ltd. (Guangdong, CN)	160	22.7454765	113.9162074
Shenzhen China Star Optoelectronics Technology Co., Ltd. (Shenzhen, CN)	291	22.7454765	113.9162074
Shenzhen China Star Optoelectronics Technology Co., Ltd. (Shenzhen, Guangdong Province, CN)	183	22.7454765	113.9162074
Shenzhen China Star Optoelectronics Technology Co., Ltd. (Shenzhen, Guangdong, CN)	1017	22.7454765	113.9162074
Shenzhen China Star Optoelectronics Technology Co., Ltd., Guangdong (Shenzhen, CN)	169	22.7454765	113.9162074
Shenzhen Futaihong Precision Industry Co., Ltd. (ShenZhen, Guangdong Province, CN)                #N#                            FIH (Hong Kong) Limited (Kowloon, HK)	515	22.3185673	114.1796057
Shenzhen Futaihong Precision Industry Co., Ltd. (Shenzhen, CN)                #N#                            FIH (Hong Kong) Limited (Kowloon, HK)	117	22.3185673	114.1796057
Shenzhen Inst. of Adv. Technol., Shenzhen, China	428	22.543096	114.057865
Shenzhen Institute of Information Technology	1204	N/A	N/A
Shenzhen Mindray Bio-Medical Electronics Co., Ltd. (Shenzhen, CN)	399	22.53739	113.956035
Shenzhen Polytechnic	2139	22.5921301	113.9481722
Shenzhen University	21810	22.53306	113.932813
Shepherd Center	295	33.8101567	-84.3940849
Shepherd University	241	39.4362419	-77.8088216
Sheppard and Enoch Pratt Hospital	118	39.3907945	-76.6200471
Sheppard-Pratt Hospital	149	39.38930149999999	-76.62014359999999
Sher-I-Kashmir Institute of Medical Sciences	3906	34.1361402	74.8001468
Sher-e-Bangla Agricultural University	525	23.7705007	90.3721753
Sher-e-Kashmir University of Agricultural Sciences and Technology	702	32.6529152	74.8071132
Sher-e-Kashmir University of Agricultural Sciences and Technology of Jammu	351	32.6529152	74.8071132
Sher-e-Kashmir University of Agricultural Sciences and Technology of Kashmir	691	32.6529152	74.8071132
Sheridan College	139	43.469015	-79.698624
Sherritt Gordon Mines Limited (Toronto, CA)	138	43.653226	-79.3831843
Sherwood Forest Hospitals NHS Foundation Trust	156	N/A	N/A
Sherwood Medical Company (St. Louis, MO)	343	38.6270025	-90.19940419999999
Sherwood Services AG (Schaffhausen, CH)	198	47.6958897	8.6380489
Shevchenko Kiev National University	143	50.4420868	30.5104023
Shevchenko Kyiv National University	242	50.4420868	30.5104023
Shevchenko National University	288	50.4420868	30.5104023
Shevchenko National University, Kiev, Ukraine	251	50.4420868	30.5104023
Shibaura Institute of Technology	5156	35.6605332	139.7948506
Shifa College of Medicine	211	33.677362	73.071625
Shiga University	1704	35.2783713	136.2468081
Shiga University of Medical Science	12350	34.9737969	135.9503763
Shih Chien University	832	25.0846197	121.5457421
Shih Hsin University	622	24.988664	121.543984
Shihezi University	10625	44.30661300000001	86.058027
Shijiazhuang Information Engineering Vocational College	127	38.035073	114.598119
Shijiazhuang Institute of Railway Technology	231	38.088807	114.526408
Shijiazhuang Mechanical Engineering College	759	38.042805	114.514893
Shijiazhuang Mechanical Engineering College (China)	117	38.042805	114.514893
Shijiazhuang Railway Institute	1515	29.743681	120.194674
Shijiazhuang Tiedao University	1077	29.743681	120.194674
Shijiazhuang University	929	38.033171	114.604563
Shijiazhuang University of Economics	1109	38.019724	114.548111
Shikoku Cancer Center	184	33.7972659	132.8411959
Shikoku Kakoki Co., Ltd. (Tokushima, JP)	121	34.0703652	134.5549537
Shikoku National Agricultural Experiment Station	143	33.7432238	133.6375314
Shikoku University	207	34.1030401	134.5536308
Shimadzu Corp.	2809	45.2626533	-122.6718317
Shimane Medical University	238	35.48640940000001	133.0681197
Shimane Prefectural Central Hospital	117	35.3750535	132.7557618
Shimane University	11971	35.48640940000001	133.0681197
Shimano Inc. (Osaka, JP)	937	34.55942110000001	135.4660378
Shimano Inc. (Sakai, Osaka, JP)	171	34.55942110000001	135.4660378
Shimano Industrial Company Limited (Osaka, JP)	161	34.55942110000001	135.4660378
Shimano, Inc. (Osaka, JP)	203	34.55942110000001	135.4660378
Shimizu Construction Co., Ltd. (Tokyo, JP)	184	35.67655800000001	139.773131
Shimizu Corporation	914	40.7599579	-73.9685442
Shin-Etsu Chemical	2309	28.9915888	-95.3566986
Shin-Kobe Electric Machinery Co., Ltd. (Tokyo, JP)	144	35.6803997	139.7690174
Shinagawa Refractories Co., Ltd. (Tokyo, JP)	181	35.6091973	139.7303364
Shinawatra University	212	14.1016227	100.4333344
Shindengen Electric Manufacturing Co., Ltd. (Tokyo, JP)	118	35.6803997	139.7690174
Shinko Electric Co., Ltd. (Tokyo, JP)	259	37.379932	-121.989924
Shinko Electric Industries Co., Ltd. (Nagano, JP)	653	37.379932	-121.989924
Shinko Electric Industries Co., Ltd. (Nagano-shi, JP)	359	36.6485258	138.1950371
Shinko Electric Industries Co., Ltd. (Nagano-shi, Nagano, JP)	151	36.6485258	138.1950371
Shinko, Elec Ind (JP)	122	37.379932	-121.989924
Shinshu University	31241	36.25000259999999	137.9788675
Shionogi & Co., Ltd.	303	40.7849905	-74.4242972
Shionogi & Co., Ltd. (Osaka, JA)	133	34.6887388	135.5029639
Shionogi & Co., Ltd. (Osaka, JP)	1279	34.6887388	135.5029639
Shionogi Research Laboratories, Shionogi & Co., Ltd.	737	40.7849905	-74.4242972
Shionogi Research Laboratories, Shionogi & Co., Ltd., Fukushima-ku, Osaka 553, Japan	277	34.6935945	135.4733534
Shionogi Research Laboratories, Shionogi & Co., Ltd., Osaka, Japan	122	34.6937249	135.5022535
Shionogi Research Laboratory, Shionogi & Co., Ltd.	450	40.7849905	-74.4242972
Shionogi Research Laboratory, Shionogi & Co., Ltd., Fukushima-ku, Osaka, 553 Japan	217	34.6935945	135.4733534
Shionogi Research Laboratory, Shionogi & Co., Ltd., Fukushima-ku, Osaka, Japan	413	34.6935945	135.4733534
Shionogi Research Laboratory, Shionogi & Co., Ltd., Shionogi Research Laboratory, Shionogi & Co., Ltd.	138	40.7849905	-74.4242972
Shionogi Research Laboratory, Shionogi & Co., Ltd., Shionogi Research Laboratory, Shionogi & Co., Ltd., Shionogi Research Laboratory, Shionogi & Co., Ltd.	135	40.7849905	-74.4242972
Shionogi Research Laboratory, Shionogi & Co., Ltd., Shionogi Research Laboratory, Shionogi & Co., Ltd., Shionogi Research Laboratory, Shionogi & Co., Ltd., Shionogi Research Laboratory, Shionogi & Co., Ltd.	104	40.7849905	-74.4242972
Ship Research Institute	189	36.80215099999999	-121.788163
Shipley Co. Inc. (USA)	106	36.1439817	-96.0746131
Shipley Co. Inc. (United States)	236	N/A	N/A
Shipley Company Inc. (Newton, MA)	150	42.3370413	-71.20922139999999
Shipley Company L. L. C. (Marlborough, MA)	283	42.3459271	-71.5522874
Shipley Company, L.L.C. (Marlborough, MA, US)	234	42.3459271	-71.5522874
Shippensburg University of Pennsylvania	833	40.0603939	-77.5234365
Shiraz University	14598	29.6459731	52.4940247
Shiraz University of Medical Sciences	16240	29.6299262	52.52369119999999
Shiraz University of Technology	1905	29.5816935	52.5793038
Shiraz, Iran	117	29.5926119	52.5835646
Shire plc	2851	42.5568529	-71.132756
Shirley Institute	430	40.807794	-72.87080399999999
Shirshov Institute of Oceanology	2558	55.6769039	37.5688239
Shiseido Co., Ltd. (Tokyo, JP)	360	35.6644328	139.7607195
Shiseido Company Ltd. (Tokyo, JP)	234	35.6644328	139.7607195
Shiseido Company, Ltd. (5-5 Ginza 7-chome, Chuo-ku#N#Tokyo 104-8010, JP)	245	35.6697988	139.761379
Shiseido Company, Ltd. (Tokyo, JP)	472	35.6644328	139.7607195
Shiseido Laboratories	135	40.2872602	-74.5639217
Shiseido Research Center	213	40.7967489	-74.3140651
Shiseido Research Center, Yokohama, Japan	295	35.546626	139.600813
Shiv Nadar University	1002	28.5267298	77.575363
Shivaji College, Karwar	199	14.8296832	74.1453298
Shivaji University	5806	16.6780249	74.2555369
Shizuoka Cancer Center	1931	35.15671260000001	138.8842931
Shizuoka Cancer Center Hospital	589	35.15671260000001	138.8842931
Shizuoka College of Pharmacy	279	34.9755668	138.3826773
Shizuoka College of Pharmacy, Shizuoka College of Pharmacy	136	34.9947025	138.4463899
Shizuoka College of Pharmacy, Shizuoka College of Pharmacy, Shizuoka College of Pharmacy	219	34.9707069	138.3903809
Shizuoka College of Pharmacy, Shizuoka College of Pharmacy, Shizuoka College of Pharmacy, Shizuoka College of Pharmacy	104	34.9755668	138.3826773
Shizuoka General Hospital	184	35.00321400000001	138.3863992
Shizuoka Institute of Science and Technology	593	34.7382501	137.9614074
Shizuoka Red Cross Hospital	105	34.9766129	138.3806231
Shizuoka Tea Experiment Station	116	34.9755668	138.3826773
Shizuoka University	17410	34.963532	138.433075
Shobhit University	207	29.0711977	77.71226
Shoklo Malaria Research Unit, Mae Sot, Thailand	133	16.7076835	98.5589749
Shomal University	164	36.4027286	52.3443749
Shonan Institute of Technology	1119	35.325043	139.45329
Shonan Kamakura General Hospital	119	35.3456251	139.515326
Shoolini University	142	30.8644333	77.1183538
Shop-Vac Corporation (Williamsport, PA)	118	41.22691	-77.05405499999999
ShoreTel, Inc. (Sunnyvale, CA, US)	124	N/A	N/A
Shota Rustaveli State University	119	41.649945	41.626779
Shougang Corporation	198	N/A	N/A
Shougang Research Institute of Technology	190	N/A	N/A
Showa Aluminum Corporation (Osaka, JP)	123	34.6937249	135.5022535
Showa Coll. Pharm. Sci., Machida, Tokyo 194, Japan	134	35.546656	139.4385568
Showa College of Pharmaceutical Sciences	203	N/A	N/A
Showa College of Pharmaceutical Sciences, Showa College of Pharmaceutical Sciences, Showa College of Pharmaceutical Sciences, Showa College of Pharmaceutical Sciences	172	N/A	N/A
Showa Corporation	162	44.0108484	-79.6704872
Showa Denko	1857	33.0871391	-80.34132819999999
Showa Denko Kabushiki Kaisha (Tokyo, JA)	143	40.7526842	-73.9759022
Showa Denko Kabushiki Kaisha (Tokyo, JP)	632	40.7526842	-73.9759022
Showa Pharm. Univ., Machida, Tokyo 194, Japan	132	35.553165	139.47008
Showa Pharmaceutical University	1497	35.553165	139.47008
Showa University	22736	42.307476	-71.131317
Showa Women's University	509	35.6454139	139.6753113
Shreveport, LA	140	32.5251516	-93.7501789
Shri B. M. Patil Medical College	472	16.8450853	75.71049320000002
Shri Govindram Seksaria Institute of Technology and Science	318	22.7252285	75.871344
Shri Guru Gobind Singhji Institute of Engineering and Technology	207	N/A	N/A
Shri Mata Vaishno Devi University	903	32.9418351	74.9540657
Shri Vaishnav Institute of Technology and Science	169	N/A	N/A
Shri Vasantrao Naik Government Medical College	110	20.396062	78.119311
Shri Venkateshwara University	134	28.8378287	78.3496163
Shriners Hospitals for Children	8017	38.6322194	-90.25833240000001
Shriners Hospitals for Children - Galveston	541	29.3094807	-94.7772821
Shriners Hospitals for Children - Portland	125	45.500756	-122.684411
Shu-Te University	315	22.7632038	120.3757461
Shuffle Master, Inc.	115	30.0001208	-90.2508045
Shuffle Master, Inc. (Las Vegas, NV, US)	145	36.1699412	-115.1398296
Shujitsu University	353	34.6770732	133.9362061
Shumen University	261	43.27966	26.9479249
Shunde Polytechnic	142	22.808143	113.32783
Shupyk National Medical Academy of Postgraduate Education	180	50.469434	30.4494301
Shutterfly, Inc. (Redwood City, CA, US)	189	37.539419	-122.2567479
Shyam Shah Medical College	158	24.5317119	81.2996972
SiPix Imaging, Inc. (Fremont, CA, US)	173	37.4762446	-121.941719
SiRF Technology Holdings, Inc.	124	N/A	N/A
Siam University	297	13.7206265	100.4533591
Siberian Branch of the RAS	220	N/A	N/A
Siberian Branch of the USSR Academy of Sciences	183	55.7107897	37.5778246
Siberian Federal University	2756	56.00429	92.771924
Siberian State Aerospace University	744	56.0118249	92.9737858
Siberian State Industrial University	369	53.7548274	87.1290458
Siberian State Medical University	1068	56.47285979999999	84.9491221
Siberian State Technological University	199	56.012352	92.8688639
Siberian State University of Telecommunications and Information Sciences, Novosibirsk, Russia	115	55.01298689999999	82.9503953
Sichuan Academy of Agricultural Sciences	181	30.623253	104.107983
Sichuan Agricultural University	15577	29.977484	102.993691
Sichuan Agriculture University	174	29.977484	102.993691
Sichuan College of Architectural Technology	192	31.085635	104.386869
Sichuan Engineering Technical College	116	31.091347	104.388725
Sichuan Higher Institute of Cuisine,Chengdu 610100,Sichuan,China)	162	30.6695596	104.0240589
Sichuan International Studies University	584	29.571929	106.436244
Sichuan Normal University	5838	30.608223	104.120473
Sichuan Provincial People's Hospital	173	30.663558	104.040498
Sichuan Provincial People's Hospital,Chengdu 610072,China)	223	30.663558	104.040498
Sichuan University	102663	30.663964	104.071022
Sichuan University of Science and Engineering	2881	29.356422	104.764297
Sichuan Vocational and Technical College,Suining Sichuan 629000)	130	30.531522	105.603449
Sick AG	219	42.1506199	-71.0627913
Sicor, Inc. (19 Hughes, Irvine, CA 92618, US)	107	33.65377230000001	-117.719361
Sicpa, Holding SA (Avenue de Florissant 41, 1008 Prilly, CH)	113	46.5322505	6.599114600000001
Siddaganga Institute of Technology	960	13.3374584	77.1114369
Siddhartha Medical College	161	16.5174276	80.671371
Sidel Participations (Octeville sur Mer, FR)	174	49.541815	0.10806
Sidel, Participations (Avenue de la Patrouille de France, 76930 Octeville Sur Mer, FR)	158	49.541815	0.10806
Sidel, Participations (Avenue de la Patrouille de France, 76930 Octeville sur Mer, FR)	126	49.541815	0.10806
Sidel, Participations (Avenue de la Patrouille de France, 76930 Octeville-sur-Mer, FR)	122	49.541815	0.10806
Siderurgie, Fse Inst Rech	107	N/A	N/A
Sidho Kanho Birsha University	202	23.3612639	86.33994779999999
Sidi Mohamed Ben Abdellah University	1274	34.03383300000001	-4.979882799999999
Sidney Kimmel Cancer Center	217	39.9497833	-75.15627049999999
Sidra Medical and Research Center	112	25.3128995	51.5190607
Siebel Systems, Inc. (San Mateo, CA, US)	710	37.5629917	-122.3255254
Siebold University of Nagasaki	194	32.8087106	129.8746161
Siecor Corporation (Hickory, NC)	343	35.7344538	-81.3444573
Siedlce University of Natural Sciences and Humanities	309	52.1696131	22.2842795
Siegen, Deutschland	246	50.8838492	8.020959099999999
Siemens	45264	36.753327	-96.0071182
Siemens (Canada)	214	46.3328854	-72.56082479999999
Siemens Building Technologies	210	36.0903328	-95.8417171
Siemens Energy Sector	934	36.2225673	-95.27831080000001
Siemens VAI	390	42.2748131	-71.7991953
Siemens Wind Power	172	38.0364264	-97.8793236
Siempelkamp Maschinen- und Anlagenbau GmbH & Co. KG (Krefeld, 47803, DE)	105	51.3517166	6.5273058
Siena College	735	42.716635	-73.7523365
Siena University	142	42.716635	-73.7523365
Siena, Italy	108	43.31880899999999	11.3307574
Sierra Wireless	229	41.9225089	-88.2858301
Sig, Schweizerische Industrie-gesellschaft (Neuhausen am Rheinfall, CH)	138	47.6788763	8.6186025
Sigma Space Corp. (United States)	416	38.952895	-76.83584809999999
Sigma-Aldrich	789	43.12791989999999	-87.9491541
Sigma-Tau	2301	38.413805	-96.17307799999999
Sigmatel, Inc. (Austin, TX, US)	198	30.267153	-97.7430608
Sigmund Freud University Vienna	154	48.2152797	16.4051092
Signal Corps Engineering Laboratories, Fort Monmouth, New Jersey	110	40.0583238	-74.4056612
Signal Pharmaceuticals, LLC (10300 Campus Point Drive Suite 100, San Diego, CA 92121, US)	101	32.8923245	-117.2229605
Signal Pharmaceuticals, LLC (San Diego, CA, US)	266	32.8937053	-117.2240366
Signetics Corporation (Sunnyvale, CA)	302	37.36883	-122.0363496
Signode Corporation (Glenview, IL)	208	42.0890657	-87.8449855
Siirt University	500	37.9360072	41.9403985
Sika Technology AG (Baar, CH)	326	47.186949	8.520709
Sika Technology AG (Zugerstrasse 50, 6340 Baar, CH)	1137	47.186949	8.520709
Sikkim Manipal University	898	27.317453	88.597326
Sikkim University	294	27.3087859	88.5879671
Sikorsky Aircraft	388	41.2504536	-73.0974023
Siksha O Anusandhan University	3185	20.2588345	85.792007
Silchar Medical College and Hospital	205	24.7754169	92.79311899999999
Silergy Semiconductor Technology (Hangzhou) LTD (Hangzhou, CN)	114	33.6752435	-117.7669432
Silergy Semiconductor Technology (Hangzhou) LTD (Hangzhou, ZheJiang Province, CN)	105	30.274084	120.15507
Silesian Center for Heart Diseases, Zabrze, Poland	106	50.3134312	18.78175
Silesian Medical University	228	50.2509594	19.0103174
Silesian Technical Univ. (Poland)	117	50.29165099999999	18.674531
Silesian Technical University	211	50.29165099999999	18.674531
Silesian University	4078	49.9388228	17.8981058
Silesian University of Technology	11407	50.29165099999999	18.674531
Silicon Graphics, Inc. (Mountain View, CA)	1114	37.4219999	-122.0840575
Silicon Graphics, Inc. (Mountain View, CA, US)	137	37.4219999	-122.0840575
Silicon Image, Inc. (Sunnyvale, CA, US)	418	37.3785947	-121.9983626
Silicon Institute of Technology	357	20.3506773	85.80633600000002
Silicon Integrated Systems Corp. (Hsin Chu, TW)	122	24.8001827	121.0041395
Silicon Labs	410	30.2648128	-97.7484564
Silicon Systems, Inc. (Tustin, CA)	126	33.7420005	-117.8236391
Silicon Works Co., Ltd. (Daejeon-Si, KR)	112	36.3504119	127.3845475
Siliconix Incorporated (Santa Clara, CA)	186	37.3922118	-121.9246
